transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_status_valid
TXN00001801,INV004745,2024-01-29,148569,Lumpsum,14394,West Bengal,Kolkata,T30,18-25,Male,5.2,Net Banking,Verified,1
TXN00001802,INV004748,2024-01-29,101207,Lumpsum,63246,Delhi,Noida,T30,26-35,Male,12.6,Mandate,Verified,1
TXN00001803,INV000055,2024-01-30,120503,SIP,14420,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,Verified,1
TXN00001804,INV000062,2024-01-30,101206,SIP,8337,Haryana,Faridabad,B30,46-55,Male,22.9,Net Banking,Verified,1
TXN00001805,INV000093,2024-01-30,120842,SIP,26159,Maharashtra,Mumbai,T30,36-45,Female,59.0,Net Banking,Verified,1
TXN00001806,INV000260,2024-01-30,118633,SIP,45707,Delhi,Gurugram,T30,18-25,Male,4.1,Cheque,Verified,1
TXN00001807,INV000380,2024-01-30,120842,SIP,25751,Haryana,Gurugram,T30,56+,Male,24.2,UPI,Verified,1
TXN00001808,INV000466,2024-01-30,119598,SIP,10096,Haryana,Faridabad,B30,18-25,Male,4.4,Net Banking,Pending,1
TXN00001809,INV000492,2024-01-30,120843,Lumpsum,292269,Telangana,Hyderabad,T30,36-45,Male,12.4,UPI,Verified,1
TXN00001810,INV000515,2024-01-30,119551,Redemption,21972,Delhi,Noida,T30,18-25,Male,5.1,UPI,Verified,1
TXN00001811,INV000547,2024-01-30,118632,Lumpsum,147764,West Bengal,Kolkata,T30,26-35,Male,16.6,Cheque,Verified,1
TXN00001812,INV000581,2024-01-30,120843,SIP,2495,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Net Banking,Verified,1
TXN00001813,INV000584,2024-01-30,119599,SIP,2575,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,UPI,Verified,1
TXN00001814,INV000622,2024-01-30,120504,SIP,2208,Haryana,Faridabad,B30,26-35,Male,18.0,Cheque,Verified,1
TXN00001815,INV000758,2024-01-30,100033,Lumpsum,348736,Delhi,New Delhi,T30,56+,Male,61.5,UPI,Verified,1
TXN00001816,INV000854,2024-01-30,120504,Redemption,132141,Karnataka,Bangalore,T30,46-55,Female,79.7,UPI,Verified,1
TXN00001817,INV000904,2024-01-30,120844,SIP,2804,West Bengal,Kolkata,T30,36-45,Male,55.0,Mandate,Verified,1
TXN00001818,INV001014,2024-01-30,149322,Redemption,315919,Punjab,Chandigarh,T30,18-25,Female,6.9,Cheque,Verified,1
TXN00001819,INV001031,2024-01-30,119093,Lumpsum,255314,Delhi,New Delhi,T30,36-45,Female,23.0,UPI,Verified,1
TXN00001820,INV001070,2024-01-30,102885,Redemption,320773,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,Verified,1
TXN00001821,INV001081,2024-01-30,120507,SIP,23691,Gujarat,Ahmedabad,T30,18-25,Male,7.6,Mandate,Verified,1
TXN00001822,INV001163,2024-01-30,101208,SIP,9169,Karnataka,Mysore,B30,26-35,Male,10.2,Net Banking,Verified,1
TXN00001823,INV001199,2024-01-30,120506,SIP,25230,Telangana,Hyderabad,T30,46-55,Male,94.6,UPI,Verified,1
TXN00001824,INV001213,2024-01-30,120503,Redemption,70171,Punjab,Amritsar,B30,36-45,Male,57.7,Mandate,Verified,1
TXN00001825,INV001215,2024-01-30,120844,Lumpsum,326488,Haryana,Gurugram,T30,36-45,Female,39.3,Cheque,Verified,1
TXN00001826,INV001259,2024-01-30,100033,SIP,8467,Telangana,Hyderabad,T30,26-35,Female,10.6,Cheque,Verified,1
TXN00001827,INV001318,2024-01-30,102885,SIP,27985,Telangana,Hyderabad,T30,36-45,Male,59.3,Cheque,Pending,1
TXN00001828,INV001333,2024-01-30,119551,SIP,1040,Haryana,Faridabad,B30,26-35,Female,19.0,Mandate,Verified,1
TXN00001829,INV001407,2024-01-30,120503,Lumpsum,161563,Rajasthan,Udaipur,B30,26-35,Female,22.2,Net Banking,Verified,1
TXN00001830,INV001434,2024-01-30,118636,Redemption,222155,Maharashtra,Mumbai,T30,46-55,Male,92.6,Cheque,Verified,1
TXN00001831,INV001441,2024-01-30,101208,SIP,439,Karnataka,Mysore,B30,36-45,Male,56.6,Cheque,Verified,1
TXN00001832,INV001600,2024-01-30,119552,SIP,2895,Rajasthan,Jaipur,T30,26-35,Female,22.9,Mandate,Verified,1
TXN00001833,INV001747,2024-01-30,119120,SIP,23346,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Mandate,Verified,1
TXN00001834,INV001856,2024-01-30,118635,SIP,1740,Delhi,New Delhi,T30,36-45,Female,43.5,Net Banking,Verified,1
TXN00001835,INV001887,2024-01-30,120844,SIP,1927,Karnataka,Mysore,B30,26-35,Female,8.1,Cheque,Verified,1
TXN00001836,INV001937,2024-01-30,125497,Redemption,308991,Haryana,Gurugram,T30,18-25,Male,7.8,Cheque,Verified,1
TXN00001837,INV001946,2024-01-30,119093,Lumpsum,35806,Delhi,Noida,T30,26-35,Male,13.2,UPI,Verified,1
TXN00001838,INV002061,2024-01-30,118635,SIP,24751,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Verified,1
TXN00001839,INV002215,2024-01-30,119598,Redemption,385125,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified,1
TXN00001840,INV002306,2024-01-30,149324,Redemption,438616,Tamil Nadu,Chennai,T30,18-25,Male,3.4,Net Banking,Verified,1
TXN00001841,INV002348,2024-01-30,120506,SIP,7315,Uttar Pradesh,Agra,B30,26-35,Male,13.4,UPI,Verified,1
TXN00001842,INV002418,2024-01-30,125497,SIP,885,Haryana,Faridabad,B30,36-45,Male,34.0,Net Banking,Verified,1
TXN00001843,INV002466,2024-01-30,118633,SIP,5781,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Net Banking,Verified,1
TXN00001844,INV002555,2024-01-30,149324,SIP,22192,Gujarat,Ahmedabad,T30,36-45,Male,24.5,Net Banking,Pending,1
TXN00001845,INV002599,2024-01-30,119095,SIP,515,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified,1
TXN00001846,INV002656,2024-01-30,119094,SIP,27204,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Net Banking,Verified,1
TXN00001847,INV002761,2024-01-30,101206,Redemption,300948,Rajasthan,Jaipur,T30,26-35,Male,14.9,Cheque,Verified,1
TXN00001848,INV002874,2024-01-30,120504,SIP,17860,Punjab,Chandigarh,T30,56+,Female,15.0,Net Banking,Verified,1
TXN00001849,INV002926,2024-01-30,119093,SIP,5714,Telangana,Hyderabad,T30,26-35,Male,16.6,UPI,Pending,1
TXN00001850,INV003043,2024-01-30,119552,SIP,1016,Karnataka,Bangalore,T30,26-35,Male,21.2,Net Banking,Verified,1
TXN00001851,INV003176,2024-01-30,118636,Redemption,197595,Haryana,Gurugram,T30,46-55,Male,51.6,Mandate,Verified,1
TXN00001852,INV003324,2024-01-30,148568,SIP,12618,Karnataka,Mysore,B30,26-35,Male,20.7,Net Banking,Verified,1
TXN00001853,INV003526,2024-01-30,125498,SIP,2007,Maharashtra,Nashik,B30,36-45,Male,24.2,Mandate,Verified,1
TXN00001854,INV003528,2024-01-30,100016,SIP,858,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Net Banking,Verified,1
TXN00001855,INV003532,2024-01-30,119120,SIP,3559,Punjab,Amritsar,B30,36-45,Female,18.8,Net Banking,Verified,1
TXN00001856,INV003546,2024-01-30,100033,SIP,3309,West Bengal,Kolkata,T30,36-45,Male,16.2,Net Banking,Verified,1
TXN00001857,INV003671,2024-01-30,119552,SIP,8998,Haryana,Gurugram,T30,36-45,Female,22.9,Mandate,Verified,1
TXN00001858,INV003724,2024-01-30,100025,SIP,3081,Punjab,Amritsar,B30,56+,Male,52.5,Cheque,Verified,1
TXN00001859,INV003734,2024-01-30,119092,Redemption,222534,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Cheque,Verified,1
TXN00001860,INV003813,2024-01-30,149322,SIP,2211,Rajasthan,Udaipur,B30,36-45,Male,23.6,UPI,Pending,1
TXN00001861,INV003962,2024-01-30,119092,SIP,42786,Haryana,Gurugram,T30,26-35,Male,20.4,Mandate,Verified,1
TXN00001862,INV004231,2024-01-30,149322,Redemption,41255,West Bengal,Kolkata,T30,56+,Male,17.5,Cheque,Verified,1
TXN00001863,INV004277,2024-01-30,120504,SIP,54783,Telangana,Hyderabad,T30,26-35,Male,19.6,UPI,Verified,1
TXN00001864,INV004288,2024-01-30,120844,SIP,986,Punjab,Amritsar,B30,18-25,Female,6.1,Cheque,Verified,1
TXN00001865,INV004361,2024-01-30,118635,SIP,3115,Haryana,Faridabad,B30,26-35,Female,18.4,Cheque,Verified,1
TXN00001866,INV004392,2024-01-30,125498,SIP,52388,West Bengal,Kolkata,T30,18-25,Male,6.7,Cheque,Verified,1
TXN00001867,INV004465,2024-01-30,149322,SIP,474,Gujarat,Surat,T30,26-35,Male,14.2,UPI,Verified,1
TXN00001868,INV004633,2024-01-30,102887,SIP,1136,Telangana,Hyderabad,T30,18-25,Female,4.9,UPI,Verified,1
TXN00001869,INV004763,2024-01-30,125498,Lumpsum,48709,Karnataka,Bangalore,T30,46-55,Female,19.6,Net Banking,Verified,1
TXN00001870,INV004815,2024-01-30,119598,SIP,1693,Tamil Nadu,Coimbatore,B30,36-45,Male,44.4,Cheque,Pending,1
TXN00001871,INV004925,2024-01-30,119092,SIP,2703,Maharashtra,Pune,T30,18-25,Female,5.4,Mandate,Verified,1
TXN00001872,INV000089,2024-01-31,118633,Redemption,566183,Maharashtra,Mumbai,T30,26-35,Female,11.2,Mandate,Verified,1
TXN00001873,INV000156,2024-01-31,100016,SIP,2477,Telangana,Hyderabad,T30,46-55,Male,29.1,Net Banking,Verified,1
TXN00001874,INV000234,2024-01-31,120504,SIP,1114,Tamil Nadu,Coimbatore,B30,26-35,Male,23.8,Cheque,Verified,1
TXN00001875,INV000329,2024-01-31,101207,SIP,818,Tamil Nadu,Chennai,T30,18-25,Male,6.5,Cheque,Verified,1
TXN00001876,INV000421,2024-01-31,118635,Lumpsum,451433,Tamil Nadu,Chennai,T30,36-45,Male,31.9,UPI,Verified,1
TXN00001877,INV000466,2024-01-31,125497,Lumpsum,445427,Haryana,Faridabad,B30,18-25,Male,4.4,Mandate,Verified,1
TXN00001878,INV000624,2024-01-31,119093,SIP,595,West Bengal,Kolkata,T30,56+,Male,79.6,Cheque,Verified,1
TXN00001879,INV000630,2024-01-31,118634,SIP,6920,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Mandate,Verified,1
TXN00001880,INV000704,2024-01-31,120503,SIP,986,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Net Banking,Verified,1
TXN00001881,INV000737,2024-01-31,101208,SIP,52555,Madhya Pradesh,Indore,T30,26-35,Female,10.0,Cheque,Verified,1
TXN00001882,INV000765,2024-01-31,119120,SIP,2050,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Verified,1
TXN00001883,INV000813,2024-01-31,119094,Redemption,205654,Telangana,Hyderabad,T30,46-55,Male,38.7,Mandate,Verified,1
TXN00001884,INV000880,2024-01-31,102886,SIP,2037,Madhya Pradesh,Indore,T30,26-35,Male,18.4,Cheque,Verified,1
TXN00001885,INV000914,2024-01-31,120843,SIP,10388,Karnataka,Mysore,B30,18-25,Male,3.8,Cheque,Verified,1
TXN00001886,INV000920,2024-01-31,101207,SIP,453,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified,1
TXN00001887,INV000966,2024-01-31,118634,Lumpsum,120484,Telangana,Hyderabad,T30,26-35,Male,22.8,UPI,Verified,1
TXN00001888,INV001060,2024-01-31,101207,SIP,5702,Telangana,Hyderabad,T30,36-45,Male,29.0,Cheque,Pending,1
TXN00001889,INV001096,2024-01-31,119092,SIP,9146,Punjab,Chandigarh,T30,26-35,Male,24.5,Net Banking,Verified,1
TXN00001890,INV001101,2024-01-31,119094,SIP,9453,Madhya Pradesh,Bhopal,B30,18-25,Male,5.3,Net Banking,Verified,1
TXN00001891,INV001178,2024-01-31,102886,SIP,22322,West Bengal,Kolkata,T30,26-35,Female,10.3,UPI,Verified,1
TXN00001892,INV001386,2024-01-31,120844,SIP,1114,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Verified,1
TXN00001893,INV001391,2024-01-31,120506,Lumpsum,495807,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,UPI,Verified,1
TXN00001894,INV001418,2024-01-31,119095,SIP,519,Delhi,Noida,T30,36-45,Male,39.2,Mandate,Verified,1
TXN00001895,INV001459,2024-01-31,102885,Redemption,330857,Gujarat,Surat,T30,26-35,Male,24.9,UPI,Verified,1
TXN00001896,INV001502,2024-01-31,118633,Lumpsum,471731,Rajasthan,Jaipur,T30,26-35,Male,19.8,UPI,Verified,1
TXN00001897,INV001532,2024-01-31,120843,Redemption,200219,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Net Banking,Verified,1
TXN00001898,INV001575,2024-01-31,100033,Lumpsum,226842,Karnataka,Bangalore,T30,26-35,Male,12.0,UPI,Verified,1
TXN00001899,INV001576,2024-01-31,120844,SIP,4914,Delhi,Noida,T30,46-55,Female,46.5,Mandate,Verified,1
TXN00001900,INV001715,2024-01-31,118634,SIP,3007,Gujarat,Surat,T30,18-25,Male,7.7,Cheque,Verified,1
TXN00001901,INV001903,2024-01-31,102885,SIP,4887,Delhi,New Delhi,T30,26-35,Female,8.8,UPI,Verified,1
TXN00001902,INV001950,2024-01-31,149322,Lumpsum,249888,Maharashtra,Pune,T30,26-35,Female,6.0,Cheque,Verified,1
TXN00001903,INV002072,2024-01-31,125498,SIP,26034,Punjab,Chandigarh,T30,26-35,Female,15.2,Cheque,Verified,1
TXN00001904,INV002197,2024-01-31,102885,SIP,2133,Delhi,Noida,T30,18-25,Male,6.3,Mandate,Verified,1
TXN00001905,INV002208,2024-01-31,120843,SIP,3484,Punjab,Chandigarh,T30,56+,Male,61.1,Cheque,Verified,1
TXN00001906,INV002369,2024-01-31,149323,Lumpsum,80267,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,Cheque,Pending,1
TXN00001907,INV002464,2024-01-31,149324,Redemption,122249,Karnataka,Bangalore,T30,26-35,Female,22.9,Mandate,Verified,1
TXN00001908,INV002571,2024-01-31,148568,SIP,8673,Delhi,New Delhi,T30,36-45,Female,32.1,Cheque,Verified,1
TXN00001909,INV002574,2024-01-31,119598,SIP,4100,Maharashtra,Nashik,B30,26-35,Male,11.1,Mandate,Pending,1
TXN00001910,INV002744,2024-01-31,120504,SIP,961,Karnataka,Bangalore,T30,36-45,Male,25.9,Mandate,Verified,1
TXN00001911,INV002921,2024-01-31,149323,Lumpsum,212759,Punjab,Amritsar,B30,18-25,Female,5.4,Mandate,Verified,1
TXN00001912,INV002966,2024-01-31,120506,Redemption,285065,Gujarat,Ahmedabad,T30,26-35,Female,18.4,Net Banking,Verified,1
TXN00001913,INV003163,2024-01-31,125497,SIP,45555,Punjab,Amritsar,B30,36-45,Female,47.5,UPI,Verified,1
TXN00001914,INV003171,2024-01-31,125497,SIP,7075,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified,1
TXN00001915,INV003195,2024-01-31,148569,SIP,2839,Uttar Pradesh,Lucknow,T30,36-45,Female,54.3,Cheque,Verified,1
TXN00001916,INV003267,2024-01-31,148567,SIP,2768,Rajasthan,Udaipur,B30,36-45,Male,29.9,Cheque,Pending,1
TXN00001917,INV003399,2024-01-31,119552,SIP,7799,Telangana,Hyderabad,T30,26-35,Female,16.0,Cheque,Verified,1
TXN00001918,INV003513,2024-01-31,149323,SIP,56193,West Bengal,Kolkata,T30,36-45,Male,57.3,UPI,Verified,1
TXN00001919,INV003520,2024-01-31,148569,SIP,1646,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Cheque,Pending,1
TXN00001920,INV003550,2024-01-31,101206,Lumpsum,113607,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,UPI,Verified,1
TXN00001921,INV003562,2024-01-31,148569,SIP,2976,West Bengal,Kolkata,T30,26-35,Female,11.8,Net Banking,Verified,1
TXN00001922,INV003619,2024-01-31,120507,Lumpsum,341208,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified,1
TXN00001923,INV003662,2024-01-31,118635,Lumpsum,277282,Rajasthan,Jaipur,T30,18-25,Male,5.7,Mandate,Verified,1
TXN00001924,INV003671,2024-01-31,119094,SIP,813,Haryana,Gurugram,T30,36-45,Female,22.9,Cheque,Verified,1
TXN00001925,INV003697,2024-01-31,149322,Redemption,163855,Maharashtra,Mumbai,T30,18-25,Male,6.3,Cheque,Verified,1
TXN00001926,INV003710,2024-01-31,119552,SIP,17929,Rajasthan,Udaipur,B30,26-35,Male,19.6,Mandate,Verified,1
TXN00001927,INV003718,2024-01-31,120507,Redemption,285620,Telangana,Hyderabad,T30,46-55,Male,65.3,UPI,Verified,1
TXN00001928,INV003794,2024-01-31,119094,Redemption,346995,Gujarat,Ahmedabad,T30,26-35,Male,22.1,UPI,Verified,1
TXN00001929,INV003799,2024-01-31,100016,Redemption,30704,Punjab,Amritsar,B30,18-25,Male,5.6,Cheque,Verified,1
TXN00001930,INV003817,2024-01-31,119095,Redemption,446821,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,Verified,1
TXN00001931,INV003911,2024-01-31,101206,SIP,2070,Telangana,Hyderabad,T30,36-45,Male,21.5,UPI,Verified,1
TXN00001932,INV003968,2024-01-31,149322,SIP,992,Maharashtra,Mumbai,T30,46-55,Female,58.7,UPI,Verified,1
TXN00001933,INV003982,2024-01-31,118633,Lumpsum,231064,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Mandate,Verified,1
TXN00001934,INV004015,2024-01-31,119092,SIP,2608,Maharashtra,Mumbai,T30,18-25,Female,7.6,Mandate,Verified,1
TXN00001935,INV004066,2024-01-31,125498,SIP,2905,Gujarat,Surat,T30,46-55,Male,30.8,Mandate,Verified,1
TXN00001936,INV004241,2024-01-31,125497,SIP,26781,Maharashtra,Mumbai,T30,36-45,Male,18.9,Mandate,Verified,1
TXN00001937,INV004304,2024-01-31,100025,SIP,2410,Haryana,Gurugram,T30,18-25,Male,5.5,Cheque,Verified,1
TXN00001938,INV004388,2024-01-31,118634,Lumpsum,257946,Gujarat,Surat,T30,26-35,Female,10.3,UPI,Verified,1
TXN00001939,INV004407,2024-01-31,102886,SIP,2978,Punjab,Chandigarh,T30,18-25,Male,7.7,UPI,Verified,1
TXN00001940,INV004465,2024-01-31,119093,Lumpsum,45373,Gujarat,Surat,T30,26-35,Male,14.2,Cheque,Verified,1
TXN00001941,INV004526,2024-01-31,101208,Lumpsum,465204,West Bengal,Kolkata,T30,36-45,Male,19.9,UPI,Verified,1
TXN00001942,INV004526,2024-01-31,125498,SIP,5826,West Bengal,Kolkata,T30,36-45,Male,19.9,UPI,Verified,1
TXN00001943,INV004570,2024-01-31,125497,Redemption,26906,Uttar Pradesh,Kanpur,B30,56+,Male,20.7,UPI,Verified,1
TXN00001944,INV004701,2024-01-31,148568,SIP,3581,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified,1
TXN00001945,INV004767,2024-01-31,120843,SIP,2398,Uttar Pradesh,Kanpur,B30,26-35,Female,12.7,Mandate,Verified,1
TXN00001946,INV004774,2024-01-31,102886,Redemption,343233,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,Cheque,Verified,1
TXN00001947,INV004813,2024-01-31,120842,SIP,4494,West Bengal,Kolkata,T30,26-35,Male,13.9,Cheque,Verified,1
TXN00001948,INV004924,2024-01-31,119093,SIP,4588,Telangana,Hyderabad,T30,36-45,Male,16.1,Cheque,Verified,1
TXN00001949,INV004984,2024-01-31,120843,SIP,2266,Uttar Pradesh,Agra,B30,46-55,Female,78.8,Cheque,Verified,1
TXN00001950,INV000266,2024-02-01,118635,SIP,973,Madhya Pradesh,Indore,T30,56+,Male,67.6,Cheque,Verified,1
TXN00001951,INV000297,2024-02-01,100033,SIP,8917,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Cheque,Verified,1
TXN00001952,INV000304,2024-02-01,149324,SIP,10276,West Bengal,Kolkata,T30,36-45,Male,25.6,UPI,Verified,1
TXN00001953,INV000374,2024-02-01,120503,SIP,56072,West Bengal,Kolkata,T30,18-25,Female,4.1,UPI,Verified,1
TXN00001954,INV000378,2024-02-01,149323,SIP,4462,Madhya Pradesh,Bhopal,B30,26-35,Male,8.7,Net Banking,Verified,1
TXN00001955,INV000389,2024-02-01,119120,SIP,2409,Delhi,Gurugram,T30,46-55,Male,50.2,UPI,Verified,1
TXN00001956,INV000589,2024-02-01,119599,SIP,11906,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Net Banking,Verified,1
TXN00001957,INV000596,2024-02-01,125497,SIP,54541,Madhya Pradesh,Indore,T30,56+,Male,21.3,Net Banking,Verified,1
TXN00001958,INV000604,2024-02-01,101208,SIP,12069,Karnataka,Bangalore,T30,26-35,Male,9.5,UPI,Verified,1
TXN00001959,INV000652,2024-02-01,101207,Lumpsum,111379,Delhi,Gurugram,T30,26-35,Male,8.0,Cheque,Pending,1
TXN00001960,INV000653,2024-02-01,101206,SIP,23162,Uttar Pradesh,Kanpur,B30,26-35,Female,18.6,Cheque,Verified,1
TXN00001961,INV000685,2024-02-01,119095,Redemption,429533,Karnataka,Bangalore,T30,18-25,Male,4.0,UPI,Verified,1
TXN00001962,INV000781,2024-02-01,101208,SIP,16267,Delhi,Gurugram,T30,26-35,Male,6.8,UPI,Pending,1
TXN00001963,INV000925,2024-02-01,119094,Redemption,353709,Karnataka,Mysore,B30,18-25,Male,3.6,UPI,Verified,1
TXN00001964,INV001021,2024-02-01,148567,Lumpsum,85032,Maharashtra,Mumbai,T30,56+,Male,50.5,Cheque,Verified,1
TXN00001965,INV001036,2024-02-01,101206,Lumpsum,561967,Punjab,Chandigarh,T30,46-55,Female,40.5,Cheque,Verified,1
TXN00001966,INV001320,2024-02-01,119095,Redemption,481700,Punjab,Amritsar,B30,36-45,Male,31.8,Net Banking,Verified,1
TXN00001967,INV001367,2024-02-01,120843,SIP,13374,Maharashtra,Nashik,B30,36-45,Male,32.2,Cheque,Verified,1
TXN00001968,INV001387,2024-02-01,119598,SIP,2220,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Mandate,Verified,1
TXN00001969,INV001458,2024-02-01,118633,SIP,21961,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,UPI,Verified,1
TXN00001970,INV001507,2024-02-01,125498,SIP,1822,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Cheque,Pending,1
TXN00001971,INV001535,2024-02-01,118634,SIP,5331,Rajasthan,Udaipur,B30,56+,Male,74.1,UPI,Verified,1
TXN00001972,INV001550,2024-02-01,148569,SIP,42078,Punjab,Chandigarh,T30,18-25,Male,4.1,UPI,Verified,1
TXN00001973,INV001580,2024-02-01,102886,Lumpsum,154762,Punjab,Chandigarh,T30,26-35,Male,18.7,Mandate,Pending,1
TXN00001974,INV001635,2024-02-01,101208,Lumpsum,449591,Tamil Nadu,Chennai,T30,26-35,Male,18.6,Net Banking,Verified,1
TXN00001975,INV001701,2024-02-01,119094,Lumpsum,364218,Karnataka,Mysore,B30,26-35,Female,24.4,Net Banking,Verified,1
TXN00001976,INV001721,2024-02-01,120506,Redemption,318799,Punjab,Amritsar,B30,26-35,Male,10.8,Mandate,Verified,1
TXN00001977,INV001773,2024-02-01,101207,SIP,421,Punjab,Chandigarh,T30,26-35,Male,21.4,Cheque,Verified,1
TXN00001978,INV001827,2024-02-01,119552,SIP,58642,Haryana,Faridabad,B30,36-45,Female,54.3,Mandate,Verified,1
TXN00001979,INV001833,2024-02-01,101208,SIP,2589,Karnataka,Bangalore,T30,36-45,Female,28.4,Net Banking,Verified,1
TXN00001980,INV002072,2024-02-01,120841,SIP,21222,Punjab,Chandigarh,T30,26-35,Female,15.2,Cheque,Verified,1
TXN00001981,INV002138,2024-02-01,119599,SIP,6730,Karnataka,Bangalore,T30,46-55,Female,78.2,UPI,Verified,1
TXN00001982,INV002158,2024-02-01,119092,Redemption,333857,Madhya Pradesh,Indore,T30,26-35,Male,14.5,Mandate,Verified,1
TXN00001983,INV002197,2024-02-01,148568,SIP,2486,Delhi,Noida,T30,18-25,Male,6.3,Cheque,Verified,1
TXN00001984,INV002207,2024-02-01,118636,SIP,503,Madhya Pradesh,Indore,T30,26-35,Female,6.6,Net Banking,Verified,1
TXN00001985,INV002386,2024-02-01,120504,SIP,3282,Rajasthan,Jaipur,T30,26-35,Female,19.8,UPI,Verified,1
TXN00001986,INV002400,2024-02-01,120841,SIP,594,Punjab,Chandigarh,T30,36-45,Male,15.5,Net Banking,Verified,1
TXN00001987,INV002490,2024-02-01,148568,Redemption,427823,Gujarat,Surat,T30,36-45,Female,28.1,UPI,Verified,1
TXN00001988,INV002531,2024-02-01,102885,SIP,11601,Rajasthan,Udaipur,B30,36-45,Female,50.4,Cheque,Verified,1
TXN00001989,INV002582,2024-02-01,118634,SIP,7073,Telangana,Hyderabad,T30,26-35,Female,11.1,Net Banking,Verified,1
TXN00001990,INV002628,2024-02-01,120507,SIP,1172,Uttar Pradesh,Agra,B30,26-35,Male,16.4,UPI,Verified,1
TXN00001991,INV002889,2024-02-01,120505,Redemption,219826,West Bengal,Kolkata,T30,26-35,Male,12.6,Mandate,Verified,1
TXN00001992,INV002894,2024-02-01,119095,Lumpsum,540393,Delhi,Noida,T30,26-35,Male,10.4,Cheque,Verified,1
TXN00001993,INV002909,2024-02-01,148567,SIP,26597,Rajasthan,Udaipur,B30,36-45,Male,44.1,Net Banking,Verified,1
TXN00001994,INV002940,2024-02-01,119094,SIP,3156,Haryana,Faridabad,B30,26-35,Male,18.3,UPI,Verified,1
TXN00001995,INV003063,2024-02-01,120505,SIP,5953,Maharashtra,Mumbai,T30,36-45,Female,45.0,Cheque,Verified,1
TXN00001996,INV003146,2024-02-01,118632,SIP,2243,Rajasthan,Udaipur,B30,26-35,Male,20.2,Net Banking,Verified,1
TXN00001997,INV003158,2024-02-01,119092,SIP,5733,Karnataka,Mysore,B30,26-35,Male,21.1,Mandate,Verified,1
TXN00001998,INV003187,2024-02-01,102887,SIP,3573,Haryana,Faridabad,B30,26-35,Female,21.5,Cheque,Verified,1
TXN00001999,INV003212,2024-02-01,125498,Lumpsum,305019,West Bengal,Kolkata,T30,26-35,Male,17.2,Cheque,Verified,1
TXN00002000,INV003236,2024-02-01,118632,Redemption,296013,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified,1
TXN00002001,INV003376,2024-02-01,120506,Lumpsum,449615,Delhi,New Delhi,T30,36-45,Male,44.4,Net Banking,Verified,1
TXN00002002,INV003403,2024-02-01,100016,SIP,4799,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Mandate,Verified,1
TXN00002003,INV003496,2024-02-01,119599,Lumpsum,452792,Telangana,Hyderabad,T30,26-35,Male,14.9,Mandate,Verified,1
TXN00002004,INV003711,2024-02-01,120844,SIP,44854,Telangana,Hyderabad,T30,36-45,Female,13.1,Cheque,Verified,1
TXN00002005,INV003780,2024-02-01,120507,SIP,4775,Haryana,Faridabad,B30,26-35,Male,10.1,UPI,Verified,1
TXN00002006,INV003794,2024-02-01,120507,Lumpsum,451815,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Cheque,Pending,1
